5.14045	0
5.9166	0
6.69277	0
7.46897	0
8.24518	0
9.02143	0
9.79769	0
10.57398	0
11.35029	0
12.12663	0
12.90299	0
13.67937	0
14.45578	0
15.23221	0
16.00866	0
16.78514	0
17.56164	0
18.33816	0
19.11471	0
19.89128	0
20.66788	0
21.44449	0
22.22114	0
22.9978	0
23.77449	0
24.5512	0
25.32794	0
26.1047	0
26.88148	0
27.65829	0
28.43512	0
29.21198	0
29.98885	0
30.76575	0
31.54268	0
32.31963	0
33.0966	0
33.87359	0
34.65061	0
35.42766	0
36.20472	0
36.98181	0
37.75893	0
38.53606	0
39.31322	0
40.09041	0
40.86761	0
41.64484	0
42.4221	0
43.19938	0
43.97668	0
44.754	0
45.53135	0
46.30873	0
47.08612	0
47.86354	0
48.64098	0
49.41845	0
50.19594	0
50.97345	0
51.75099	0
52.52855	0
53.30614	0
54.08374	0
54.86138	0
55.63903	0
56.41671	0
57.19441	0
57.97214	0
58.74989	0
59.52766	0
60.30546	0
61.08328	0
61.86112	0
62.63899	0
63.41688	0
64.19479	0
64.97273	4
65.75069	123
66.52867	888
67.30668	1317
68.08472	1294
68.86277	1320
69.64085	1339
70.41895	1329
71.19708	1427
71.97523	1445
72.7534	1460
73.5316	1486
74.30982	1518
75.08806	1552
75.86633	1526
76.64462	1582
77.42294	1460
78.20127	1477
78.97964	1589
79.75802	1574
80.53643	1598
81.31486	1585
82.09332	1738
82.8718	1626
83.6503	1606
84.42883	1697
85.20738	1747
85.98595	1765
86.76455	1742
87.54317	1781
88.32182	1772
89.10048	1730
89.87917	1796
90.65789	1744
91.43663	1787
92.21539	1814
92.99418	1832
93.77299	1781
94.55182	1865
95.33068	1880
96.10956	1706
96.88846	1808
97.66739	1801
98.44634	1879
99.22531	1816
100.00431	1906
100.78333	1832
101.56238	1889
102.34144	1874
103.12054	1911
103.89965	1854
104.67879	1904
105.45795	2001
106.23714	1885
107.01635	1952
107.79558	1891
108.57484	1903
109.35412	1881
110.13342	1906
110.91275	1802
111.6921	1973
112.47148	1888
113.25088	1941
114.0303	1882
114.80974	1967
115.58921	1893
116.36871	1950
117.14822	1877
117.92776	1856
118.70732	1785
119.48691	1896
120.26652	1902
121.04616	1815
121.82581	1896
122.60549	1917
123.3852	1797
124.16493	1889
124.94468	1835
125.72445	1824
126.50425	1853
127.28407	1868
128.06392	1876
128.84379	1866
129.62368	1831
130.4036	1807
131.18354	1810
131.9635	1804
132.74349	1789
133.5235	1746
134.30354	1731
135.08359	1745
135.86368	1738
136.64378	1762
137.42391	1706
138.20406	1685
138.98424	1654
139.76444	1734
140.54466	1721
141.32491	1702
142.10518	1727
142.88547	1732
143.66579	1594
144.44613	1612
145.22649	1653
146.00688	1641
146.78729	1518
147.56772	1650
148.34818	1609
149.12866	1645
149.90917	1532
150.6897	1586
151.47025	1543
152.25083	1572
153.03143	1636
153.81205	1544
154.5927	1523
155.37337	1474
156.15406	1434
156.93478	1476
157.71552	1450
158.49629	1426
159.27707	1450
160.05789	1441
160.83872	1445
161.61958	1356
162.40046	1367
163.18137	1464
163.9623	1403
164.74325	1345
165.52423	1412
166.30523	1415
167.08625	1368
167.8673	1369
168.64837	1276
169.42946	1382
170.21058	1306
170.99172	1295
171.77289	1319
172.55408	1400
173.33529	1318
174.11653	1337
174.89779	1350
175.67907	1302
176.46038	1294
177.24171	1273
178.02306	1273
178.80444	1295
179.58584	1261
180.36726	1263
181.14871	1272
181.93018	1250
182.71168	1226
183.49319	1220
184.27474	1246
185.0563	1234
185.83789	1218
186.6195	1229
187.40114	1196
188.1828	1109
188.96448	1210
189.74619	1158
190.52792	1192
191.30967	1152
192.09145	1130
192.87325	1133
193.65508	1151
194.43693	1105
195.2188	1117
196.00069	1126
196.78261	1083
197.56456	1117
198.34652	1050
199.12851	1074
199.91052	1100
200.69256	1099
201.47462	1082
202.25671	1045
203.03881	1029
203.82094	1031
204.6031	1027
205.38528	1060
206.16748	1014
206.9497	987
207.73195	1055
208.51422	1080
209.29652	1036
210.07884	975
210.86118	1038
211.64355	985
212.42594	1013
213.20835	1002
213.99079	1027
214.77325	971
215.55574	933
216.33824	984
217.12078	948
217.90333	961
218.68591	961
219.46851	883
220.25114	955
221.03379	946
221.81646	957
222.59916	913
223.38188	886
224.16462	883
224.94739	904
225.73018	908
226.51299	859
227.29583	907
228.07869	854
228.86158	896
229.64448	859
230.42742	820
231.21037	859
231.99335	809
232.77635	810
233.55938	895
234.34243	845
235.1255	882
235.9086	920
236.69172	1196
237.47486	1579
238.25803	1811
239.04122	1645
239.82444	1252
240.60768	1005
241.39094	901
242.17422	835
242.95753	790
243.74086	696
244.52422	748
245.3076	716
246.091	685
246.87443	685
247.65788	669
248.44135	719
249.22485	731
250.00837	689
250.79192	693
251.57548	677
252.35908	668
253.14269	668
253.92633	676
254.70999	675
255.49368	630
256.27739	608
257.06112	668
257.84488	670
258.62866	644
259.41246	634
260.19629	640
260.98014	621
261.76401	601
262.54791	588
263.33183	642
264.11578	619
264.89974	611
265.68374	609
266.46775	629
267.25179	580
268.03585	607
268.81994	689
269.60405	645
270.38818	684
271.17234	620
271.95652	625
272.74073	611
273.52495	531
274.3092	573
275.09348	585
275.87778	614
276.6621	603
277.44645	616
278.23081	569
279.01521	565
279.79962	546
280.58406	550
281.36853	514
282.15301	505
282.93752	553
283.72206	538
284.50661	531
285.2912	505
286.0758	518
286.86043	533
287.64508	478
288.42976	514
289.21445	529
289.99918	488
290.78392	524
291.56869	473
292.35348	495
293.1383	517
293.92314	601
294.70801	633
